Sales Channel,OrderDate,ShipDate,DeliveryDate,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
In-Store,2019-11-19,2019-12-13,2019-12-19,2,35,316,27,3,0.05,1085.40,922.59
Distributor,2019-11-19,2019-12-05,2019-12-07,24,44,33,16,4,0.08,3095.40,2104.87
Online,2019-11-19,2019-11-21,2019-11-25,15,43,157,4,7,0.20,3852.50,3197.58
In-Store,2019-11-19,2019-11-30,2019-12-08,9,8,198,9,5,0.15,1058.60,772.78
Distributor,2019-11-19,2019-11-30,2019-12-01,21,21,94,19,6,0.05,2619.70,2069.56
Online,2019-11-19,2019-11-22,2019-12-02,17,14,233,10,3,0.10,3973.10,1668.70
Online,2019-11-19,2019-12-03,2019-12-08,13,12,309,32,7,0.10,187.60,150.08
Online,2019-11-19,2019-12-14,2019-12-20,18,29,135,3,5,0.20,3731.90,2351.10
Wholesale,2019-11-20,2019-12-08,2019-12-13,27,38,289,14,6,0.05,1092.10,469.60
Wholesale,2019-11-20,2019-12-05,2019-12-09,25,34,84,14,8,0.10,3986.50,3308.80
Wholesale,2019-11-20,2019-12-08,2019-12-15,26,49,277,15,4,0.15,6331.50,4748.63
In-Store,2019-11-20,2019-11-27,2019-12-06,8,34,302,30,3,0.10,5145.60,3190.27
In-Store,2019-11-20,2019-11-23,2019-11-27,2,38,39,5,7,0.10,3839.10,2188.29
Online,2019-11-20,2019-11-26,2019-12-04,16,2,177,19,1,0.10,2532.60,1595.54
In-Store,2019-11-20,2019-12-18,2019-12-22,5,6,227,28,6,0.20,2318.20,1947.29
Wholesale,2019-11-20,2019-12-07,2019-12-11,27,44,218,9,7,0.15,924.60,564.01
In-Store,2019-11-21,2019-12-16,2019-12-23,6,24,348,33,6,0.10,1721.90,688.76
Wholesale,2019-11-21,2019-12-14,2019-12-19,28,11,274,12,5,0.20,180.90,90.45
Online,2019-11-21,2019-11-25,2019-11-29,20,39,261,24,1,0.05,1011.70,455.27
In-Store,2019-11-21,2019-12-03,2019-12-07,8,23,337,19,5,0.15,1005.00,542.70
Online,2019-11-22,2019-12-15,2019-12-21,13,18,150,21,6,0.20,1192.60,918.30
Distributor,2019-11-22,2019-12-03,2019-12-13,21,49,108,46,6,0.05,810.70,680.99
In-Store,2019-11-22,2019-12-15,2019-12-25,5,29,189,31,8,0.40,5386.80,3878.50
Wholesale,2019-11-22,2019-12-18,2019-12-27,25,2,152,14,8,0.08,1815.70,1034.95
In-Store,2019-11-22,2019-12-03,2019-12-09,2,44,168,46,6,0.15,1051.90,578.55
Wholesale,2019-11-22,2019-12-12,2019-12-21,26,46,289,4,4,0.40,1092.10,611.58
In-Store,2019-11-22,2019-12-20,2019-12-26,1,26,132,27,3,0.05,1936.30,1568.40
Online,2019-11-22,2019-12-09,2019-12-15,12,12,55,6,1,0.20,3437.10,2887.16
In-Store,2019-11-22,2019-12-01,2019-12-09,2,23,257,1,1,0.10,3182.50,1782.20
In-Store,2019-11-23,2019-11-25,2019-11-27,2,43,358,28,2,0.10,3792.20,2237.40
In-Store,2019-11-23,2019-12-17,2019-12-19,3,45,116,12,5,0.15,1132.30,792.61
In-Store,2019-11-23,2019-12-15,2019-12-23,1,34,358,32,7,0.15,904.50,768.83
In-Store,2019-11-23,2019-12-08,2019-12-13,7,29,143,35,8,0.08,3986.50,2511.50
Wholesale,2019-11-23,2019-12-11,2019-12-13,26,22,236,20,3,0.20,1051.90,662.70
Online,2019-11-23,2019-11-30,2019-12-03,19,33,122,1,2,0.15,964.80,405.22
Wholesale,2019-11-23,2019-11-28,2019-12-04,26,8,38,41,3,0.10,1098.80,516.44
Wholesale,2019-11-23,2019-11-30,2019-12-09,26,8,261,4,7,0.40,2586.20,1370.69
In-Store,2019-11-23,2019-12-16,2019-12-24,4,46,302,1,7,0.10,5634.70,3268.13
Online,2019-11-24,2019-12-19,2019-12-23,14,42,233,26,5,0.08,3859.20,2855.81
In-Store,2019-11-24,2019-12-14,2019-12-19,9,5,343,17,4,0.30,207.70,95.54
Online,2019-11-24,2019-12-01,2019-12-11,16,12,99,25,8,0.05,1139.00,615.06
In-Store,2019-11-24,2019-12-09,2019-12-15,7,13,89,14,3,0.15,3986.50,2910.15
Online,2019-11-24,2019-12-22,2019-12-31,15,18,128,15,3,0.05,944.70,377.88
Online,2019-11-24,2019-12-09,2019-12-13,14,13,50,32,4,0.10,884.40,389.14
In-Store,2019-11-24,2019-12-06,2019-12-12,5,42,323,47,1,0.08,1118.90,760.85
Distributor,2019-11-24,2019-12-01,2019-12-04,25,21,9,31,4,0.05,1232.80,788.99
In-Store,2019-11-24,2019-12-13,2019-12-14,8,3,151,47,6,0.08,194.30,128.24
In-Store,2019-11-24,2019-12-07,2019-12-10,12,34,355,24,5,0.05,1025.10,625.31
In-Store,2019-11-24,2019-12-01,2019-12-02,8,7,209,8,7,0.08,3919.50,2430.09
Online,2019-11-24,2019-12-12,2019-12-14,14,2,238,25,6,0.08,1782.20,962.39
In-Store,2019-11-24,2019-12-03,2019-12-12,5,48,257,22,8,0.08,2278.00,1116.22
In-Store,2019-11-25,2019-12-21,2019-12-26,1,47,317,3,5,0.05,2532.60,2076.73
Distributor,2019-11-25,2019-12-02,2019-12-10,23,39,311,38,8,0.10,3999.90,2319.94
Distributor,2019-11-25,2019-12-16,2019-12-21,24,8,56,43,2,0.08,1829.10,749.93
In-Store,2019-11-25,2019-11-28,2019-12-08,8,37,155,36,6,0.05,5949.60,2498.83
Online,2019-11-25,2019-11-28,2019-12-06,12,25,96,2,3,0.05,1065.30,777.67
Online,2019-11-25,2019-12-02,2019-12-08,19,31,82,23,7,0.40,1105.50,519.59
In-Store,2019-11-25,2019-11-27,2019-11-30,7,16,211,14,8,0.05,2680.00,1688.40
In-Store,2019-11-26,2019-11-28,2019-12-03,8,27,278,23,1,0.20,777.20,536.27
Wholesale,2019-11-26,2019-12-10,2019-12-14,25,26,248,22,3,0.08,3865.90,1855.63
In-Store,2019-11-26,2019-12-13,2019-12-15,3,26,353,30,2,0.10,2003.30,1161.91
Distributor,2019-11-26,2019-12-24,2019-12-29,21,46,248,38,5,0.10,6210.90,2857.01
Online,2019-11-26,2019-12-10,2019-12-18,19,49,278,16,7,0.05,2579.50,2037.81
In-Store,2019-11-26,2019-12-09,2019-12-16,8,37,9,3,3,0.05,201.00,118.59
Online,2019-11-26,2019-12-05,2019-12-10,17,29,41,30,8,0.15,1721.90,929.83
Online,2019-11-26,2019-12-21,2019-12-25,18,40,320,28,4,0.08,5232.70,3924.53
In-Store,2019-11-26,2019-12-05,2019-12-07,6,19,174,44,7,0.20,5413.60,2869.21
Online,2019-11-27,2019-12-13,2019-12-20,18,36,81,36,3,0.20,1011.70,607.02
In-Store,2019-11-27,2019-12-15,2019-12-20,1,23,281,16,3,0.05,4006.60,2524.16
In-Store,2019-11-27,2019-12-14,2019-12-18,4,2,166,20,3,0.08,1855.90,1373.37
Online,2019-11-27,2019-12-01,2019-12-06,16,16,128,44,4,0.08,3651.50,2921.20
In-Store,2019-11-27,2019-12-09,2019-12-16,4,12,359,20,8,0.20,187.60,99.43
Distributor,2019-11-27,2019-12-23,2019-12-25,25,3,211,33,5,0.40,1125.60,607.82
Online,2019-11-27,2019-12-08,2019-12-09,17,1,10,33,1,0.08,5045.10,3027.06
In-Store,2019-11-27,2019-12-14,2019-12-24,11,20,320,16,4,0.15,214.40,150.08
In-Store,2019-11-27,2019-12-23,2019-12-29,8,5,335,39,7,0.08,1876.00,1331.96
Wholesale,2019-11-27,2019-12-14,2019-12-23,25,17,188,38,3,0.08,1125.60,551.54
Online,2019-11-27,2019-12-08,2019-12-12,17,41,85,21,1,0.08,3986.50,2989.88
Online,2019-11-27,2019-12-20,2019-12-28,12,13,165,3,6,0.08,6204.20,4901.32
In-Store,2019-11-28,2019-12-14,2019-12-20,3,49,314,4,8,0.08,1065.30,767.02
Distributor,2019-11-28,2019-12-19,2019-12-27,24,29,330,4,5,0.20,1038.50,633.49
Online,2019-11-28,2019-12-21,2019-12-24,17,36,248,37,3,0.10,6539.20,3138.82
Wholesale,2019-11-28,2019-12-17,2019-12-26,28,41,206,36,4,0.10,1011.70,526.08
Wholesale,2019-11-28,2019-12-26,2019-12-30,28,33,161,46,7,0.05,3242.80,2561.81
Distributor,2019-11-28,2019-12-06,2019-12-16,21,35,241,31,2,0.05,1721.90,843.73
Online,2019-11-28,2019-12-09,2019-12-10,17,6,56,28,2,0.08,3986.50,2910.15
Online,2019-11-29,2019-12-09,2019-12-14,18,40,52,45,3,0.15,1728.60,1279.16
Online,2019-11-29,2019-12-14,2019-12-22,15,28,335,38,3,0.08,201.00,106.53
Distributor,2019-11-29,2019-12-17,2019-12-18,25,42,304,8,1,0.15,971.50,582.90
In-Store,2019-11-29,2019-12-26,2019-12-31,3,24,33,16,4,0.30,958.10,594.02
In-Store,2019-11-29,2019-12-01,2019-12-10,6,25,83,14,8,0.40,3953.00,1818.38
Online,2019-11-29,2019-12-10,2019-12-18,15,14,89,21,1,0.20,1239.50,706.52
Distributor,2019-11-29,2019-12-14,2019-12-17,23,20,128,29,4,0.05,5621.30,4215.98
Online,2019-11-29,2019-12-12,2019-12-17,18,40,90,10,1,0.08,3839.10,1881.16
Wholesale,2019-11-29,2019-12-12,2019-12-22,27,41,307,8,2,0.05,2519.20,1309.98
Online,2019-11-29,2019-12-20,2019-12-22,18,37,153,23,1,0.05,1005.00,572.85
Distributor,2019-11-29,2019-12-08,2019-12-11,24,2,21,31,7,0.05,1212.70,933.78
Wholesale,2019-11-29,2019-12-06,2019-12-14,27,5,249,29,4,0.08,5031.70,2364.90
Wholesale,2019-11-30,2019-12-16,2019-12-17,28,25,47,25,6,0.08,2418.70,1330.29
Online,2019-11-30,2019-12-09,2019-12-18,20,11,14,44,3,0.08,1085.40,716.36
In-Store,2019-11-30,2019-12-25,2019-12-27,8,8,351,2,3,0.10,5728.50,3207.96
In-Store,2019-11-30,2019-12-10,2019-12-18,1,13,341,33,7,0.20,214.40,122.21
In-Store,2019-11-30,2019-12-07,2019-12-16,2,35,283,46,7,0.08,891.10,525.75
Wholesale,2019-11-30,2019-12-10,2019-12-11,26,47,55,37,3,0.05,1065.30,639.18
Online,2019-11-30,2019-12-09,2019-12-19,18,25,271,10,1,0.05,6277.90,3892.30
Wholesale,2019-11-30,2019-12-05,2019-12-06,27,7,182,14,4,0.15,1085.40,868.32
In-Store,2019-11-30,2019-12-08,2019-12-12,11,32,222,3,8,0.40,5393.50,3128.23
Distributor,2019-11-30,2019-12-19,2019-12-28,25,32,113,7,7,0.05,234.50,119.60
In-Store,2019-12-01,2019-12-04,2019-12-10,11,2,198,20,6,0.08,978.20,410.84
In-Store,2019-12-01,2019-12-22,2019-12-27,8,43,190,2,6,0.20,254.60,155.31
Wholesale,2019-12-01,2019-12-22,2019-12-26,27,38,189,44,7,0.20,1252.90,1052.44
Distributor,2019-12-01,2019-12-17,2019-12-27,23,33,336,23,8,0.08,1098.80,813.11
Online,2019-12-01,2019-12-16,2019-12-26,19,6,355,39,4,0.08,1058.60,592.82
In-Store,2019-12-01,2019-12-15,2019-12-25,12,21,270,38,8,0.05,201.00,132.66
In-Store,2019-12-01,2019-12-17,2019-12-22,1,44,213,3,4,0.08,1045.20,867.52
Online,2019-12-01,2019-12-03,2019-12-13,14,3,291,8,6,0.05,2358.40,1132.03
In-Store,2019-12-01,2019-12-26,2020-01-03,9,43,133,44,4,0.15,2572.80,1132.03
Online,2019-12-02,2019-12-29,2020-01-04,15,26,260,13,5,0.05,1065.30,585.92
Online,2019-12-02,2019-12-29,2020-01-02,18,38,169,18,1,0.05,2298.10,1884.44
Wholesale,2019-12-02,2019-12-26,2019-12-29,27,5,8,7,2,0.10,2814.00,1997.94
In-Store,2019-12-02,2019-12-20,2019-12-28,10,42,112,19,7,0.20,1118.90,760.85
Online,2019-12-02,2019-12-25,2020-01-01,15,30,87,44,4,0.40,1098.80,472.48
Distributor,2019-12-02,2019-12-15,2019-12-24,21,45,17,29,8,0.08,1855.90,760.92
Online,2019-12-02,2019-12-30,2020-01-09,19,47,2,3,7,0.05,2532.60,1696.84
In-Store,2019-12-02,2019-12-13,2019-12-19,11,43,145,40,6,0.10,1340.00,737.00
In-Store,2019-12-03,2019-12-28,2020-01-01,6,9,35,4,4,0.15,1728.60,1382.88
In-Store,2019-12-03,2019-12-31,2020-01-08,10,23,122,42,8,0.05,1105.50,486.42
Wholesale,2019-12-03,2019-12-06,2019-12-11,25,29,296,23,8,0.08,850.90,485.01
Online,2019-12-03,2019-12-25,2019-12-26,17,11,95,11,1,0.40,5118.80,3020.09
Wholesale,2019-12-03,2019-12-07,2019-12-12,28,25,355,14,4,0.40,2318.20,1460.47
Wholesale,2019-12-03,2019-12-12,2019-12-20,28,30,212,21,3,0.08,837.50,644.88
Online,2019-12-03,2019-12-17,2019-12-22,13,5,265,19,8,0.40,1996.60,1337.72
Distributor,2019-12-03,2019-12-31,2020-01-09,21,1,298,5,7,0.30,4006.60,3004.95
In-Store,2019-12-04,2019-12-14,2019-12-22,12,13,243,6,2,0.05,1051.90,683.74
In-Store,2019-12-04,2019-12-07,2019-12-11,11,1,250,38,1,0.05,3946.30,2525.63
Online,2019-12-04,2019-12-10,2019-12-11,13,3,41,46,5,0.40,984.90,472.75
Online,2019-12-04,2019-12-21,2019-12-31,13,43,289,24,8,0.08,2934.60,1496.65
In-Store,2019-12-04,2019-12-07,2019-12-14,12,38,201,40,8,0.20,3798.90,2925.15
In-Store,2019-12-04,2019-12-06,2019-12-07,12,30,305,8,2,0.10,3819.00,3055.20
Online,2019-12-04,2019-12-19,2019-12-26,16,13,176,29,2,0.10,1869.30,1476.75
Distributor,2019-12-04,2019-12-16,2019-12-22,23,35,179,36,2,0.05,1132.30,486.89
In-Store,2019-12-05,2019-12-22,2019-12-25,12,11,103,34,2,0.15,817.40,678.44
In-Store,2019-12-05,2019-12-31,2020-01-06,9,28,142,37,3,0.15,1125.60,461.50
In-Store,2019-12-05,2019-12-22,2019-12-27,10,32,293,10,7,0.15,1172.50,515.90
In-Store,2019-12-05,2019-12-29,2020-01-04,9,50,297,38,8,0.05,1152.40,749.06
Wholesale,2019-12-05,2019-12-30,2020-01-08,26,15,270,16,7,0.05,6170.70,3270.47
In-Store,2019-12-05,2019-12-23,2020-01-01,6,33,12,47,7,0.08,6304.70,5106.81
Distributor,2019-12-05,2019-12-08,2019-12-11,23,26,33,31,1,0.08,857.60,711.81
Distributor,2019-12-06,2019-12-14,2019-12-16,21,5,183,25,6,0.20,5051.80,2020.72
In-Store,2019-12-06,2019-12-21,2019-12-27,7,1,80,12,3,0.05,268.00,125.96
Online,2019-12-06,2019-12-17,2019-12-18,19,34,58,9,2,0.10,1132.30,837.90
Online,2019-12-06,2019-12-19,2019-12-26,15,2,91,27,1,0.05,3309.80,1886.59
Online,2019-12-06,2019-12-28,2020-01-07,19,44,252,28,7,0.05,931.30,400.46
Online,2019-12-06,2019-12-18,2019-12-26,15,39,339,42,1,0.30,2331.60,1002.59
Distributor,2019-12-06,2019-12-29,2020-01-06,22,14,182,7,7,0.10,5065.20,2026.08
Online,2019-12-06,2019-12-30,2020-01-09,15,44,45,19,3,0.05,837.50,653.25
Wholesale,2019-12-06,2019-12-30,2020-01-03,27,34,232,13,2,0.05,690.10,282.94
In-Store,2019-12-07,2019-12-09,2019-12-14,2,34,230,31,7,0.05,2626.40,1575.84
In-Store,2019-12-07,2019-12-18,2019-12-21,8,47,10,31,2,0.15,2425.40,1479.49
Distributor,2019-12-07,2019-12-16,2019-12-20,24,9,312,28,3,0.08,3865.90,3247.36
Online,2019-12-07,2019-12-24,2019-12-31,16,19,274,34,2,0.08,783.90,501.70
Distributor,2019-12-07,2019-12-23,2020-01-01,20,7,238,19,8,0.08,5112.10,3322.87
In-Store,2019-12-07,2019-12-19,2019-12-25,3,10,39,15,6,0.10,1809.00,1049.22
In-Store,2019-12-07,2019-12-20,2019-12-21,4,37,154,9,6,0.10,2673.30,1764.38
Online,2019-12-08,2019-12-30,2020-01-06,19,41,318,21,6,0.08,3973.10,2781.17
Distributor,2019-12-08,2019-12-19,2019-12-25,23,34,19,46,2,0.15,1862.60,1229.32
Wholesale,2019-12-08,2019-12-20,2019-12-25,28,15,316,29,3,0.15,958.10,526.96
Online,2019-12-08,2019-12-18,2019-12-26,14,27,189,25,8,0.30,911.20,774.52
Wholesale,2019-12-09,2019-12-25,2020-01-04,27,21,278,45,6,0.15,1025.10,410.04
Wholesale,2019-12-09,2020-01-02,2020-01-05,27,3,35,7,8,0.05,2224.40,934.25
In-Store,2019-12-09,2019-12-13,2019-12-22,12,40,304,13,3,0.20,2358.40,1768.80
Online,2019-12-09,2020-01-03,2020-01-08,19,19,214,14,6,0.15,3946.30,2525.63
In-Store,2019-12-09,2019-12-27,2020-01-02,9,7,327,34,7,0.05,911.20,428.26
Online,2019-12-09,2019-12-14,2019-12-21,16,27,342,37,5,0.05,777.20,466.32
Wholesale,2019-12-09,2019-12-30,2020-01-03,26,36,312,36,6,0.08,2345.00,1195.95
Online,2019-12-09,2019-12-19,2019-12-28,12,41,61,38,6,0.05,3162.40,1676.07
Online,2019-12-10,2019-12-31,2020-01-05,13,26,165,20,5,0.15,2532.60,1519.56
In-Store,2019-12-10,2019-12-19,2019-12-25,5,25,212,10,3,0.15,201.00,90.45
Online,2019-12-10,2019-12-20,2019-12-25,13,35,75,11,2,0.05,1025.10,779.08
In-Store,2019-12-10,2019-12-16,2019-12-23,6,23,177,23,4,0.08,3484.00,1567.80
In-Store,2019-12-10,2020-01-06,2020-01-16,4,8,220,17,7,0.10,2592.90,2048.39
In-Store,2019-12-10,2019-12-12,2019-12-21,6,14,34,38,2,0.30,2773.80,1692.02
In-Store,2019-12-11,2020-01-08,2020-01-09,4,29,5,25,1,0.40,1085.40,607.82
Wholesale,2019-12-11,2019-12-17,2019-12-22,28,15,90,30,2,0.10,3912.80,3208.50
Online,2019-12-11,2019-12-24,2019-12-31,15,14,1,7,5,0.05,167.50,83.75
In-Store,2019-12-11,2019-12-16,2019-12-17,4,11,20,46,8,0.08,1795.60,897.80
In-Store,2019-12-11,2019-12-17,2019-12-24,6,10,316,23,3,0.05,3892.70,2841.67
In-Store,2019-12-11,2020-01-08,2020-01-17,12,27,276,21,1,0.10,174.20,83.62
Online,2019-12-11,2019-12-21,2019-12-22,19,34,215,36,6,0.05,2572.80,1878.14
Online,2019-12-11,2020-01-01,2020-01-04,19,49,91,13,8,0.08,201.00,98.49
In-Store,2019-12-11,2019-12-19,2019-12-27,4,14,257,29,3,0.08,3999.90,2599.94
In-Store,2019-12-12,2019-12-30,2020-01-01,8,21,75,15,3,0.08,1788.90,1234.34
In-Store,2019-12-12,2019-12-26,2019-12-27,9,42,202,27,7,0.30,201.00,132.66
In-Store,2019-12-12,2019-12-17,2019-12-21,6,9,231,34,4,0.08,241.20,106.13
In-Store,2019-12-12,2019-12-20,2019-12-25,7,41,364,39,4,0.08,1065.30,798.98
In-Store,2019-12-12,2019-12-16,2019-12-17,2,28,108,15,4,0.08,2432.10,1507.90
In-Store,2019-12-12,2020-01-07,2020-01-08,4,17,237,46,2,0.05,3825.70,3137.07
Distributor,2019-12-12,2019-12-29,2019-12-31,20,9,188,25,7,0.08,5393.50,3937.26
In-Store,2019-12-12,2019-12-14,2019-12-23,6,29,33,26,7,0.40,3986.50,1674.33
Distributor,2019-12-12,2019-12-16,2019-12-17,23,14,7,45,5,0.08,1005.00,582.90
Distributor,2019-12-13,2020-01-04,2020-01-07,24,23,249,47,7,0.20,6036.70,2837.25
Online,2019-12-13,2020-01-01,2020-01-02,18,9,14,46,7,0.05,2385.20,1311.86
In-Store,2019-12-13,2020-01-07,2020-01-10,8,39,323,2,8,0.10,1072.00,771.84
Online,2019-12-13,2020-01-09,2020-01-15,12,20,284,11,7,0.10,5085.30,2695.21
In-Store,2019-12-13,2020-01-10,2020-01-18,2,6,103,10,5,0.15,3845.80,1922.90
In-Store,2019-12-13,2019-12-22,2019-12-23,8,24,322,24,6,0.40,1286.40,668.93
In-Store,2019-12-13,2019-12-28,2020-01-01,4,12,250,1,8,0.08,1078.70,809.03
Distributor,2019-12-14,2019-12-20,2019-12-29,25,6,247,38,7,0.10,5802.20,4583.74
Distributor,2019-12-14,2019-12-24,2020-01-03,21,49,340,5,8,0.15,1721.90,1050.36
In-Store,2019-12-14,2019-12-19,2019-12-25,4,10,62,7,1,0.15,944.70,736.87
Online,2019-12-14,2020-01-06,2020-01-16,19,26,138,20,3,0.15,247.90,131.39
Wholesale,2019-12-14,2019-12-29,2020-01-08,27,13,46,33,6,0.10,1929.60,1447.20
Distributor,2019-12-14,2019-12-17,2019-12-27,20,41,71,15,2,0.08,971.50,612.05
Wholesale,2019-12-14,2019-12-22,2019-12-28,27,48,270,9,1,0.05,1118.90,716.10
Online,2019-12-15,2019-12-26,2019-12-31,14,25,297,27,7,0.10,991.60,813.11
In-Store,2019-12-15,2019-12-23,2019-12-26,4,38,246,40,6,0.05,2291.40,1810.21
Online,2019-12-15,2019-12-31,2020-01-06,18,14,105,24,4,0.05,944.70,576.27
In-Store,2019-12-15,2019-12-22,2019-12-23,11,3,197,46,5,0.05,3865.90,2164.90
Wholesale,2019-12-15,2020-01-11,2020-01-15,27,7,154,16,3,0.08,1118.90,850.36
Online,2019-12-15,2019-12-19,2019-12-27,18,14,17,12,8,0.15,180.90,123.01
Online,2019-12-15,2020-01-10,2020-01-13,20,29,290,11,4,0.10,5681.60,3238.51
Online,2019-12-15,2019-12-19,2019-12-25,16,37,135,8,6,0.30,2680.00,1581.20
In-Store,2019-12-15,2020-01-12,2020-01-18,9,25,50,45,6,0.10,1782.20,1122.79
Wholesale,2019-12-15,2020-01-05,2020-01-13,27,12,193,11,2,0.15,1085.40,922.59
Online,2019-12-15,2019-12-30,2020-01-01,17,43,258,8,3,0.08,4006.60,3325.48
Online,2019-12-16,2020-01-10,2020-01-11,14,40,297,47,3,0.10,1849.20,1516.34
In-Store,2019-12-16,2020-01-02,2020-01-10,8,50,190,30,5,0.08,1829.10,1188.92
Online,2019-12-16,2020-01-12,2020-01-18,14,48,183,40,6,0.20,2418.70,1378.66
In-Store,2019-12-16,2019-12-26,2020-01-02,9,18,251,28,3,0.08,1701.80,1055.12
Online,2019-12-16,2019-12-20,2019-12-25,20,22,162,4,1,0.08,1072.00,568.16
Online,2019-12-16,2020-01-06,2020-01-09,15,44,54,35,8,0.08,3819.00,2864.25
In-Store,2019-12-16,2020-01-08,2020-01-16,6,10,102,39,5,0.15,871.00,740.35
Distributor,2019-12-16,2019-12-23,2020-01-02,22,13,213,47,1,0.10,3892.70,1712.79
Online,2019-12-16,2020-01-13,2020-01-14,14,13,106,5,1,0.05,3845.80,2384.40
Distributor,2019-12-16,2019-12-21,2019-12-23,25,5,98,7,7,0.05,1085.40,596.97
In-Store,2019-12-17,2019-12-20,2019-12-28,5,36,77,20,3,0.15,2244.50,1054.92
In-Store,2019-12-17,2019-12-20,2019-12-25,5,21,68,7,5,0.05,1005.00,472.35
In-Store,2019-12-17,2019-12-24,2019-12-29,1,35,191,7,4,0.10,1929.60,1370.02
In-Store,2019-12-17,2019-12-19,2019-12-26,11,10,244,34,5,0.05,1098.80,791.14
Online,2019-12-17,2020-01-06,2020-01-14,14,21,358,35,3,0.10,864.30,475.37
Distributor,2019-12-17,2019-12-20,2019-12-21,25,31,97,11,5,0.08,5922.80,2428.35
Wholesale,2019-12-17,2019-12-22,2020-01-01,27,26,153,47,4,0.40,3859.20,1929.60
Distributor,2019-12-17,2019-12-28,2020-01-01,21,34,304,12,2,0.08,3912.80,1565.12
In-Store,2019-12-17,2020-01-08,2020-01-15,11,18,65,15,2,0.08,1179.20,978.74
Online,2019-12-17,2019-12-23,2020-01-01,17,45,298,14,4,0.08,1681.70,1378.99
In-Store,2019-12-18,2019-12-21,2019-12-24,1,35,204,34,1,0.20,2425.40,1697.78
In-Store,2019-12-18,2020-01-10,2020-01-18,3,23,120,22,8,0.08,1118.90,760.85
Distributor,2019-12-18,2020-01-10,2020-01-15,21,17,66,35,6,0.08,1326.60,955.15
Online,2019-12-18,2019-12-29,2019-12-30,16,9,207,1,1,0.08,2974.80,1487.40
In-Store,2019-12-18,2020-01-10,2020-01-18,9,22,103,33,1,0.15,180.90,88.64
Wholesale,2019-12-18,2019-12-25,2020-01-01,26,34,167,17,3,0.05,5996.50,4917.13
Online,2019-12-19,2019-12-28,2020-01-01,12,27,60,40,4,0.05,2425.40,1164.19
In-Store,2019-12-19,2020-01-10,2020-01-16,6,11,286,28,4,0.05,5460.50,4313.80
In-Store,2019-12-19,2019-12-26,2019-12-27,9,30,143,30,2,0.20,891.10,499.02
In-Store,2019-12-19,2020-01-01,2020-01-02,7,34,42,38,4,0.05,1688.40,1063.69
Online,2019-12-19,2019-12-24,2019-12-26,19,26,173,39,7,0.40,2324.90,1441.44
Wholesale,2019-12-19,2020-01-09,2020-01-17,28,35,87,44,4,0.20,1011.70,414.80
Online,2019-12-19,2020-01-11,2020-01-19,16,7,37,4,8,0.20,234.50,180.57
In-Store,2019-12-19,2020-01-11,2020-01-13,3,13,355,18,5,0.05,1078.70,625.65
Online,2019-12-19,2020-01-09,2020-01-11,20,18,69,38,2,0.05,207.70,112.16
In-Store,2019-12-19,2019-12-26,2019-12-29,12,33,189,9,8,0.15,2264.60,1109.65
In-Store,2019-12-20,2020-01-13,2020-01-22,8,4,93,42,6,0.05,884.40,566.02
In-Store,2019-12-20,2019-12-24,2020-01-03,8,12,301,17,8,0.08,2840.80,2045.38
Online,2019-12-20,2019-12-22,2019-12-24,14,9,349,31,3,0.08,5681.60,2897.62
In-Store,2019-12-20,2019-12-24,2019-12-28,11,4,182,19,7,0.10,5936.20,3027.46
Online,2019-12-20,2019-12-22,2019-12-23,15,25,275,16,1,0.30,1078.70,550.14
In-Store,2019-12-20,2019-12-26,2019-12-30,5,12,99,10,7,0.05,2653.20,1485.79
In-Store,2019-12-20,2019-12-29,2020-01-02,3,39,17,43,6,0.08,268.00,131.32
Distributor,2019-12-20,2019-12-31,2020-01-05,24,41,51,20,7,0.10,1098.80,890.03
In-Store,2019-12-21,2020-01-02,2020-01-06,12,43,100,1,6,0.08,3999.90,3399.92
In-Store,2019-12-21,2020-01-06,2020-01-16,2,29,213,1,7,0.08,6204.20,3226.18
In-Store,2019-12-21,2020-01-03,2020-01-06,1,32,267,7,3,0.15,2257.90,1151.53
Online,2019-12-21,2020-01-16,2020-01-19,14,38,184,11,8,0.40,2318.20,1460.47
Online,2019-12-21,2020-01-09,2020-01-10,16,33,84,23,5,0.20,2680.00,1125.60
Online,2019-12-21,2020-01-09,2020-01-17,17,34,309,16,3,0.05,1125.60,787.92
Online,2019-12-21,2019-12-30,2020-01-02,20,7,292,17,7,0.08,3932.90,2713.70
Wholesale,2019-12-21,2020-01-10,2020-01-15,26,7,361,12,8,0.05,5460.50,4586.82
Wholesale,2019-12-22,2019-12-25,2019-12-28,28,8,352,31,8,0.05,1139.00,501.16
In-Store,2019-12-22,2020-01-04,2020-01-07,11,25,128,17,5,0.08,254.60,165.49
Online,2019-12-22,2020-01-11,2020-01-14,16,47,157,41,3,0.10,2539.30,1015.72
In-Store,2019-12-22,2020-01-11,2020-01-17,1,13,320,7,8,0.20,5748.60,4598.88
Wholesale,2019-12-22,2020-01-07,2020-01-13,27,28,68,41,1,0.40,1809.00,1193.94
Wholesale,2019-12-22,2020-01-08,2020-01-15,28,16,90,8,4,0.10,167.50,122.28
In-Store,2019-12-23,2020-01-10,2020-01-16,3,36,94,12,3,0.05,194.30,161.27
